date,ward_id,ward_name,temp_mean_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,solar_radiation_kwh_m2,heat_index_c,wbgt_c,utci_c,temperature_anomaly_c,is_heatwave_day,temp_lag_1d,temp_lag_3d,temp_lag_7d,humidity_lag_1d,humidity_lag_3d,humidity_lag_7d
2016-10-16,0,Mumbai Citywide,25.91,31.57,20.65,69.65,1.35,5.4175,25.91,(23.309019253186314+0j),(28.396591473925238+0j),-0.298333333333332,0,26.07,24.6,26.54,73.23,82.71,87.57
2016-10-17,0,Mumbai Citywide,25.79,31.48,20.68,70.09,1.36,4.7422,25.79,(23.198395556313685+0j),(28.24129135082633+0j),-0.418333333333333,0,25.91,25.43,26.21,69.65,77.75,88.42
2016-10-18,0,Mumbai Citywide,25.24,31.85,20.08,69.67,1.74,5.4353,25.24,(22.64988368823349+0j),(27.3465801849073+0j),-0.9683333333333337,0,25.79,26.07,26.12,70.09,73.23,87.87
2016-10-19,0,Mumbai Citywide,24.98,32.1,19.32,70.42,1.69,5.5406,24.98,(22.4852916173139+0j),(27.016009075955424+0j),-1.2283333333333317,0,25.24,25.91,25.35,69.67,69.65,87.83
2016-10-20,0,Mumbai Citywide,24.84,31.9,19.31,70.78,1.62,5.7454,24.84,(22.40303394072817+0j),(26.846266826707627+0j),-1.3683333333333323,0,24.98,25.79,24.6,70.42,70.09,82.71
2016-10-21,0,Mumbai Citywide,24.73,31.66,18.97,71.83,1.61,5.5598,24.73,(22.390983667930804+0j),(26.72756961773877+0j),-1.4783333333333317,0,24.84,25.24,25.43,70.78,69.67,77.75
2016-10-22,0,Mumbai Citywide,24.58,31.51,19.24,73.67,1.59,5.5572,24.58,(22.42730699267681+0j),(26.578730142522467+0j),-1.6283333333333339,0,24.73,24.98,26.07,71.83,70.42,73.23
2016-10-23,0,Mumbai Citywide,24.42,30.93,19.31,75.73,1.65,5.4312,24.42,(22.46127795179941+0j),(26.399165350934847+0j),-1.7883333333333304,0,24.58,24.84,25.91,73.67,70.78,69.65
2016-10-24,0,Mumbai Citywide,23.86,29.5,19.48,75.38,1.6,5.5783,23.86,(21.89962862132443+0j),(25.58404841562112+0j),-2.3483333333333327,0,24.42,24.73,25.79,75.73,71.83,70.09
2016-10-25,0,Mumbai Citywide,23.0,29.24,18.24,75.79,1.66,5.8399,23.0,(21.12033070397118+0j),(24.325352965674153+0j),-3.208333333333332,0,23.86,24.58,25.24,75.38,73.67,69.67
2016-10-26,0,Mumbai Citywide,23.35,30.51,17.44,70.27,1.72,5.7401,23.35,(20.926811217405977+0j),(24.677873531200373+0j),-2.8583333333333307,0,23.0,24.42,24.98,75.79,75.73,70.42
2016-10-27,0,Mumbai Citywide,23.98,31.22,18.42,70.2,2.12,5.4797,23.98,(21.48383127336957+0j),(25.47450873032711+0j),-2.2283333333333317,0,23.35,23.86,24.84,70.27,75.38,70.78
2016-10-28,0,Mumbai Citywide,24.07,31.44,17.72,66.2,1.93,5.5423,24.07,(21.19401177841929+0j),(25.529202734830132+0j),-2.138333333333332,0,23.98,23.0,24.73,70.2,75.79,71.83
2016-10-29,0,Mumbai Citywide,23.77,31.62,17.16,60.64,1.63,5.4869,23.77,(20.3798475558777+0j),(25.025818925221195+0j),-2.4383333333333326,0,24.07,23.35,24.58,66.2,70.27,73.67
2016-10-30,0,Mumbai Citywide,23.27,31.04,16.65,63.31,1.84,5.503,23.27,(20.1631453984564+0j),(24.35690026249213+0j),-2.9383333333333326,0,23.77,23.98,24.42,60.64,70.2,75.73
2016-10-31,0,Mumbai Citywide,24.89,31.35,19.98,76.33,2.62,4.9836,24.89,(22.902222020027615+0j),(26.863949049408834+0j),-1.3183333333333316,0,23.27,24.07,23.86,63.31,66.2,75.38
2016-11-01,0,Mumbai Citywide,23.84,31.08,18.58,67.59,2.72,5.3119,23.84,(21.063188209666784+0j),(25.04941235474528+0j),-0.7942083333333336,0,24.89,23.77,23.0,76.33,60.64,75.79
2016-11-02,0,Mumbai Citywide,23.26,31.08,17.08,62.54,2.51,5.4936,23.26,(20.044696936024426+0j),(24.15608920592552+0j),-1.374208333333332,0,23.84,23.27,23.35,67.59,63.31,70.27
2016-11-03,0,Mumbai Citywide,22.79,30.19,17.15,66.7,2.61,5.437,22.79,(19.995086035253266+0j),(23.576100531190264+0j),-1.8442083333333343,0,23.26,24.89,23.98,62.54,76.33,70.2
2016-11-04,0,Mumbai Citywide,22.83,29.2,16.68,66.73,1.87,5.267,22.83,(20.06279101679012+0j),(23.81797742694976+0j),-1.8042083333333352,0,22.79,23.84,24.07,66.7,67.59,66.2
2016-11-05,0,Mumbai Citywide,23.15,30.02,17.24,68.04,1.67,5.1881,23.15,(20.497033941828736+0j),(24.349939469784356+0j),-1.484208333333335,0,22.83,23.26,23.77,66.73,62.54,60.64
2016-11-06,0,Mumbai Citywide,23.05,29.73,16.66,62.84,1.79,5.2771,23.05,(19.90226262004463+0j),(24.05357081559532+0j),-1.5842083333333328,0,23.15,22.79,23.27,68.04,66.7,63.31
2016-11-07,0,Mumbai Citywide,22.82,30.59,16.87,64.08,1.95,5.3597,22.82,(19.801537502005512+0j),(23.723890926166714+0j),-1.8142083333333332,0,23.05,22.83,24.89,62.84,66.73,76.33
2016-11-08,0,Mumbai Citywide,22.58,30.92,16.15,63.17,2.05,5.352,22.58,(19.48391439703663+0j),(23.346276422316155+0j),-2.054208333333335,0,22.82,23.15,23.84,64.08,68.04,67.59
2016-11-09,0,Mumbai Citywide,22.31,30.12,16.04,62.14,2.08,5.4809,22.31,(19.138332422294276+0j),(22.945149677303952+0j),-2.3242083333333348,0,22.58,23.05,23.26,63.17,62.84,62.54
2016-11-10,0,Mumbai Citywide,22.21,30.1,15.71,60.28,2.07,5.4274,22.21,(18.865708509684378+0j),(22.77481485605288+0j),-2.4242083333333326,0,22.31,22.82,22.79,62.14,64.08,66.7
2016-11-11,0,Mumbai Citywide,22.07,30.69,15.04,58.83,1.89,5.3837,22.07,(18.604536025096984+0j),(22.602489172774767+0j),-2.564208333333333,0,22.21,22.58,22.83,60.28,63.17,66.73
2016-11-12,0,Mumbai Citywide,21.86,30.44,15.12,61.58,2.12,5.28,21.86,(18.652938370610872+0j),(22.306024986657206+0j),-2.774208333333334,0,22.07,22.31,23.15,58.83,62.14,68.04
2016-11-13,0,Mumbai Citywide,22.36,30.53,16.03,61.3,2.47,4.769,22.36,(19.05198895881753+0j),(22.899877933577375+0j),-2.274208333333334,0,21.86,22.21,23.05,61.58,60.28,62.84
2016-11-14,0,Mumbai Citywide,23.28,31.03,17.02,65.57,2.2,4.578,23.28,(20.325204976377986+0j),(24.338216939977716+0j),-1.3542083333333323,0,22.36,22.07,22.82,61.3,58.83,64.08
2016-11-15,0,Mumbai Citywide,24.58,32.58,18.7,68.49,1.92,4.3733,24.58,(21.839895802379267+0j),(26.323057153263086+0j),-0.05420833333333519,0,23.28,21.86,22.58,65.57,61.58,63.17
2016-11-16,0,Mumbai Citywide,25.01,32.66,19.66,73.81,2.33,4.1825,25.01,(22.74527236171201+0j),(27.021067816111977+0j),0.3757916666666681,0,24.58,22.36,22.31,68.49,61.3,62.14
2016-11-17,0,Mumbai Citywide,24.01,30.85,18.82,66.66,2.98,4.8094,24.01,(21.101406712093095+0j),(25.196344716183464+0j),-0.6242083333333319,0,25.01,23.28,22.21,73.81,65.57,60.28
2016-11-18,0,Mumbai Citywide,22.61,30.03,16.72,61.88,2.83,4.6687,22.61,(19.322861325557124+0j),(23.165262967967454+0j),-2.024208333333334,0,24.01,24.58,22.07,66.66,68.49,58.83
2016-11-19,0,Mumbai Citywide,23.22,30.82,16.93,54.49,2.44,4.8113,23.22,(19.18254624015186+0j),(23.917472133942873+0j),-1.4142083333333346,0,22.61,25.01,21.86,61.88,73.81,61.58
2016-11-20,0,Mumbai Citywide,22.65,31.24,16.09,55.38,2.28,5.2152,22.65,(18.775788432921008+0j),(23.218017876390245+0j),-1.984208333333335,0,23.22,24.01,22.36,54.49,66.66,61.3
2016-11-21,0,Mumbai Citywide,22.37,31.19,15.29,54.94,2.17,5.245,22.37,(18.482563242149133+0j),(22.862709245003117+0j),-2.2642083333333325,0,22.65,22.61,23.28,55.38,61.88,65.57
2016-11-22,0,Mumbai Citywide,22.48,31.05,15.24,56.51,2.32,5.179,22.48,(18.726945916226104+0j),(23.003946961406633+0j),-2.154208333333333,0,22.37,23.22,24.58,54.94,54.49,68.49
2016-11-23,0,Mumbai Citywide,22.77,31.59,15.81,56.41,2.16,5.0969,22.77,(18.98717442145603+0j),(23.431202400422965+0j),-1.864208333333334,0,22.48,22.65,25.01,56.51,55.38,73.81
2016-11-24,0,Mumbai Citywide,23.03,31.26,16.72,55.9,2.35,5.0602,23.03,(19.165268786285726+0j),(23.7206092698891+0j),-1.6042083333333323,0,22.77,22.37,24.01,56.41,54.94,66.66
2016-11-25,0,Mumbai Citywide,22.7,31.17,15.56,55.34,2.78,5.081,22.7,(18.79048305557811+0j),(23.158955901512307+0j),-1.9342083333333342,0,23.03,22.48,22.61,55.9,56.51,61.88
2016-11-26,0,Mumbai Citywide,23.01,32.3,16.15,55.24,2.29,5.2723,23.01,(19.094330850303827+0j),(23.6932266328469+0j),-1.624208333333332,0,22.7,22.77,23.22,55.34,56.41,54.49
2016-11-27,0,Mumbai Citywide,23.4,32.44,16.08,55.35,2.02,5.2541,23.4,(19.475095385591423+0j),(24.28435549982913+0j),-1.234208333333335,0,23.01,23.03,22.65,55.24,55.9,55.38
2016-11-28,0,Mumbai Citywide,23.6,33.43,16.55,56.82,1.97,5.2363,23.6,(19.808366821001187+0j),(24.6040668182018+0j),-1.034208333333332,0,23.4,22.7,22.37,55.35,55.34,54.94
2016-11-29,0,Mumbai Citywide,23.58,32.31,16.73,57.47,1.62,5.1792,23.58,(19.871301606094264+0j),(24.68229740339051+0j),-1.0542083333333352,0,23.6,23.01,22.48,56.82,55.24,56.51
2016-11-30,0,Mumbai Citywide,23.35,32.05,16.56,58.3,1.57,5.1456,23.35,(19.742610504846173+0j),(24.405926579318447+0j),-1.284208333333332,0,23.58,23.4,22.77,57.47,55.35,56.41
2016-12-01,0,Mumbai Citywide,23.05,31.9,16.63,58.54,1.64,4.7789,23.05,(19.46421002897052+0j),(23.98800489503175+0j),-0.2932123655913941,0,23.35,23.6,23.03,58.3,56.82,55.9
2016-12-02,0,Mumbai Citywide,23.38,31.87,17.33,60.21,2.23,4.8017,23.38,(19.907310456366048+0j),(24.331099902632783+0j),0.03678763440860422,0,23.05,23.58,22.7,58.54,57.47,55.34
2016-12-03,0,Mumbai Citywide,23.73,31.91,17.01,62.12,3.03,4.7729,23.73,(20.390108818862835+0j),(24.662696748348182+0j),0.38678763440860564,0,23.38,23.35,23.01,60.21,58.3,55.24
2016-12-04,0,Mumbai Citywide,25.69,32.56,19.49,68.14,2.7,4.5902,25.69,(22.83792109751555+0j),(27.685478660718186+0j),2.3467876344086065,0,23.73,23.05,23.4,62.12,58.54,55.35
2016-12-05,0,Mumbai Citywide,25.32,32.06,20.7,68.52,2.07,4.5835,25.32,(22.54940748142899+0j),(27.334336985596977+0j),1.9767876344086055,0,25.69,23.38,23.6,68.14,60.21,56.82
2016-12-06,0,Mumbai Citywide,23.52,31.14,17.86,57.42,2.33,4.9685,23.52,(19.764202487296583+0j),(24.422528715761057+0j),0.1767876344086048,0,25.32,23.73,23.58,68.52,62.12,57.47
2016-12-07,0,Mumbai Citywide,22.68,31.07,15.6,55.83,2.55,4.8682,22.68,(18.819451494632638+0j),(23.20033537780981+0j),-0.6632123655913951,0,23.52,25.69,23.35,57.42,68.14,58.3
2016-12-08,0,Mumbai Citywide,22.76,30.83,16.13,51.26,2.15,4.9702,22.76,(18.45832417770706+0j),(23.306570653770404+0j),-0.5832123655913932,0,22.68,25.32,23.05,55.83,68.52,58.54
2016-12-09,0,Mumbai Citywide,22.12,30.81,15.03,53.45,1.73,5.1144,22.12,(18.123756267688712+0j),(22.612217172642996+0j),-1.2232123655913938,0,22.76,23.52,23.38,51.26,57.42,60.21
2016-12-10,0,Mumbai Citywide,21.24,30.53,13.75,51.58,1.8,5.1238,21.24,(17.138335809483237+0j),(21.405222801942838+0j),-2.1032123655913963,0,22.12,22.68,23.73,53.45,55.83,62.12
2016-12-11,0,Mumbai Citywide,21.38,31.29,13.48,54.53,2.01,5.0592,21.38,(17.53498830460422+0j),(21.576932868837403+0j),-1.9632123655913958,0,21.24,22.76,25.69,51.58,51.26,68.14
2016-12-12,0,Mumbai Citywide,22.26,32.07,15.35,53.29,2.05,5.0426,22.26,(18.215246363426733+0j),(22.714593342815505+0j),-1.0832123655913932,0,21.38,22.12,25.32,54.53,53.45,68.52
2016-12-13,0,Mumbai Citywide,22.77,32.77,15.67,52.88,2.28,5.0098,22.77,(18.626664743158816+0j),(23.322991840746006+0j),-0.5732123655913952,0,22.26,21.24,23.52,53.29,51.58,57.42
2016-12-14,0,Mumbai Citywide,24.06,32.51,16.54,56.69,2.74,4.6783,24.06,(20.15844610388816+0j),(25.026316106065448+0j),0.7167876344086039,0,22.77,21.38,22.68,52.88,54.53,55.83
2016-12-15,0,Mumbai Citywide,25.71,33.11,19.57,66.54,2.13,4.3351,25.71,(22.70414952084711+0j),(27.791883151325013+0j),2.366787634408606,0,24.06,22.26,22.76,56.69,53.29,51.26
2016-12-16,0,Mumbai Citywide,25.76,32.89,20.36,60.79,2.46,4.331,25.76,(22.14791679859175+0j),(27.546870549800815+0j),2.4167876344086068,0,25.71,22.77,22.12,66.54,52.88,53.45
2016-12-17,0,Mumbai Citywide,25.39,33.18,19.73,61.69,1.71,4.5209,25.39,(21.937418611869347+0j),(27.262206670102493+0j),2.046787634408606,0,25.76,24.06,21.24,60.79,56.69,51.58
2016-12-18,0,Mumbai Citywide,24.01,32.66,18.32,57.16,1.87,4.9639,24.01,(20.211149577166857+0j),(25.190582270976527+0j),0.6667876344086068,0,25.39,25.71,21.38,61.69,66.54,54.53
2016-12-19,0,Mumbai Citywide,23.17,32.2,16.29,55.49,1.6,4.9891,23.17,(19.286489621160104+0j),(24.085525250343473+0j),-0.17321236559139308,0,24.01,25.76,22.26,57.16,60.79,53.29
2016-12-20,0,Mumbai Citywide,23.45,32.65,15.93,49.64,2.34,4.9666,23.45,(18.90657514937414+0j),(24.121320508062542+0j),0.1067876344086045,0,23.17,25.39,22.77,55.49,61.69,52.88
2016-12-21,0,Mumbai Citywide,23.15,32.8,16.09,47.26,2.07,4.8941,23.15,(18.396933999074047+0j),(23.74050732949104+0j),-0.1932123655913962,0,23.45,24.01,24.06,49.64,57.16,56.69
2016-12-22,0,Mumbai Citywide,22.8,33.18,15.98,49.86,1.78,5.0105,22.8,(18.372581998792025+0j),(23.420358441355777+0j),-0.5432123655913941,0,23.15,23.17,25.71,47.26,55.49,66.54
2016-12-23,0,Mumbai Citywide,22.82,33.86,15.13,48.55,1.78,5.0246,22.82,(18.25695081665709+0j),(23.41713462610055+0j),-0.5232123655913945,0,22.8,23.45,25.76,49.86,49.64,60.79
2016-12-24,0,Mumbai Citywide,23.21,33.58,15.48,48.43,1.56,5.0611,23.21,(18.60879598119462+0j),(23.97410295122306+0j),-0.13321236559139393,0,22.82,23.15,25.39,48.55,47.26,61.69
2016-12-25,0,Mumbai Citywide,22.99,32.8,15.67,48.29,1.63,5.0148,22.99,(18.39027112954043+0j),(23.668658772350806+0j),-0.35321236559139635,0,23.21,22.8,24.01,48.43,49.86,57.16
2016-12-26,0,Mumbai Citywide,23.05,33.58,15.74,47.4,2.04,5.0323,23.05,(18.330780320692455+0j),(23.622639118554662+0j),-0.2932123655913941,0,22.99,22.82,23.17,48.29,48.55,55.49
2016-12-27,0,Mumbai Citywide,22.64,32.87,14.93,41.22,2.59,5.0261,22.64,(17.286434921404076+0j),(22.82648637574556+0j),-0.7032123655913942,0,23.05,23.21,23.45,47.4,48.43,49.64
2016-12-28,0,Mumbai Citywide,22.32,32.97,14.43,42.33,2.76,4.9534,22.32,(17.115558472205546+0j),(22.40517184197344+0j),-1.0232123655913945,0,22.64,22.99,23.15,41.22,48.29,47.26
2016-12-29,0,Mumbai Citywide,22.98,33.38,15.46,43.57,2.15,4.9337,22.98,(17.852627976974986+0j),(23.41599696820564+0j),-0.36321236559139436,0,22.32,23.05,22.8,42.33,47.4,49.86
2016-12-30,0,Mumbai Citywide,23.31,33.49,16.14,45.88,2.09,4.902,23.31,(18.393068690407116+0j),(23.906539517579972+0j),-0.033212365591396065,0,22.98,22.64,22.82,43.57,41.22,48.55
2016-12-31,0,Mumbai Citywide,23.19,32.67,15.89,51.53,1.57,4.6596,23.19,(18.887511387998916+0j),(24.022017287809234+0j),-0.1532123655913935,0,23.31,22.32,23.21,45.88,42.33,48.43
2017-01-01,0,Mumbai Citywide,23.05,32.24,16.25,55.22,1.4,4.6939,23.05,(19.1440270181022+0j),(23.96866156276537+0j),-0.06962365591397912,0,23.19,22.98,22.99,51.53,43.57,48.29
2017-01-02,0,Mumbai Citywide,22.87,32.65,16.04,49.87,1.81,4.8127,22.87,(18.424434157164725+0j),(23.50427061736471+0j),-0.24962365591397884,0,23.05,23.31,23.05,55.22,45.88,47.4
2017-01-03,0,Mumbai Citywide,22.7,33.11,15.25,44.02,2.24,5.0038,22.7,(17.653079864721175+0j),(23.04912034304252+0j),-0.41962365591398054,0,22.87,23.19,22.64,49.87,51.53,41.22
2017-01-04,0,Mumbai Citywide,22.27,32.63,15.02,44.38,2.04,5.0705,22.27,(17.323721634963963+0j),(22.561027453451423+0j),-0.8496236559139803,0,22.7,23.05,22.32,44.02,55.22,42.33
2017-01-05,0,Mumbai Citywide,22.24,32.56,14.64,48.28,1.8,5.077,22.24,(17.710816403794205+0j),(22.6561304630372+0j),-0.8796236559139814,0,22.27,22.87,22.98,44.38,49.87,43.57
2017-01-06,0,Mumbai Citywide,21.47,30.27,15.13,54.57,1.55,5.0074,21.47,(17.642975358415114+0j),(21.812293138068604+0j),-1.649623655913981,0,22.24,22.7,23.31,48.28,44.02,45.88
2017-01-07,0,Mumbai Citywide,20.81,28.92,14.05,68.94,1.46,4.4122,20.81,(18.327748441146372+0j),(21.10546807170619+0j),-2.309623655913981,0,21.47,22.27,23.19,54.57,44.38,51.53
2017-01-08,0,Mumbai Citywide,21.73,29.23,16.24,75.3,1.45,4.4227,21.73,(19.783569239865187+0j),(22.515657040953634+0j),-1.3896236559139794,0,20.81,22.24,23.05,68.94,48.28,55.22
2017-01-09,0,Mumbai Citywide,21.19,28.68,15.57,66.92,1.78,4.9116,21.19,(18.516074126016566+0j),(21.53862275215254+0j),-1.9296236559139786,0,21.73,21.47,22.87,75.3,54.57,49.87
2017-01-10,0,Mumbai Citywide,20.53,30.57,12.96,49.68,1.83,5.0028,20.53,(16.306130772436607+0j),(20.44931961530139+0j),-2.5896236559139787,0,21.19,20.81,22.7,66.92,68.94,44.02
2017-01-11,0,Mumbai Citywide,19.92,30.03,12.37,47.25,2.1,5.0177,19.92,(15.514897945040616+0j),(19.576376007444967+0j),-3.199623655913978,0,20.53,21.73,22.27,49.68,75.3,44.38
2017-01-12,0,Mumbai Citywide,19.96,29.9,12.13,44.42,1.75,5.161,19.96,(15.30484014249553+0j),(19.70143969260211+0j),-3.159623655913979,0,19.92,21.19,22.24,47.25,66.92,48.28
2017-01-13,0,Mumbai Citywide,21.31,30.47,14.01,49.5,1.53,5.0102,21.31,(17.008234509456674+0j),(21.537160126909352+0j),-1.809623655913981,0,19.96,20.53,21.47,44.42,49.68,54.57
2017-01-14,0,Mumbai Citywide,22.26,31.44,15.34,55.83,2.67,4.0942,22.26,(18.393381971383207+0j),(22.608002375809814+0j),-0.8596236559139783,0,21.31,19.92,20.81,49.5,47.25,68.94
2017-01-15,0,Mumbai Citywide,23.25,31.63,17.06,67.78,1.77,4.1194,23.25,(20.503173674909586+0j),(24.459659920887646+0j),0.13037634408602017,0,22.26,19.96,21.73,55.83,44.42,75.3
2017-01-16,0,Mumbai Citywide,23.14,31.22,17.67,62.77,1.53,4.1686,23.14,(19.93170008524769+0j),(24.241181611167615+0j),0.020376344086020737,0,23.25,21.31,21.19,67.78,49.5,66.92
2017-01-17,0,Mumbai Citywide,22.92,31.28,17.39,52.39,1.69,4.6123,22.92,(18.720923328139165+0j),(23.657355988053837+0j),-0.19962365591397813,0,23.14,22.26,20.53,62.77,55.83,49.68
2017-01-18,0,Mumbai Citywide,23.15,32.41,16.12,45.72,1.73,4.3846,23.15,(18.223296278076685+0j),(23.788096485954362+0j),0.030376344086018747,0,22.92,23.25,19.92,52.39,67.78,47.25
2017-01-19,0,Mumbai Citywide,23.88,32.49,17.35,47.78,2.28,4.4436,23.88,(19.07315118533367+0j),(24.64236935140676+0j),0.7603763440860192,0,23.15,23.14,19.96,45.72,62.77,44.42
2017-01-20,0,Mumbai Citywide,23.91,32.87,16.83,42.89,2.79,4.4489,23.91,(18.54897219337203+0j),(24.41234867669257+0j),0.7903763440860203,0,23.88,22.92,21.31,47.78,52.39,49.5
2017-01-21,0,Mumbai Citywide,24.34,33.96,17.27,44.28,2.61,4.7966,24.34,(19.10506067837919+0j),(25.04301100428818+0j),1.22037634408602,0,23.91,23.15,22.26,42.89,45.72,55.83
2017-01-22,0,Mumbai Citywide,25.57,35.5,18.08,44.15,2.05,5.0275,25.57,(20.212505142251644+0j),(26.738548940711482+0j),2.4503763440860205,0,24.34,23.88,23.25,44.28,47.78,67.78
2017-01-23,0,Mumbai Citywide,26.11,35.68,19.17,41.73,2.26,5.0976,26.11,(20.39623111998129+0j),(27.26869216930357+0j),2.9903763440860196,0,25.57,23.91,23.14,44.15,42.89,62.77
2017-01-24,0,Mumbai Citywide,26.7,36.05,19.99,40.95,2.22,4.9114,26.693671217878496,(20.80954023294766+0j),(27.982477248086823+0j),3.5803763440860195,0,26.11,24.34,22.92,41.73,44.28,52.39
2017-01-25,0,Mumbai Citywide,26.41,35.36,19.77,41.6,2.09,4.5706,26.41,(20.624001805533084+0j),(27.68146654562308+0j),3.2903763440860203,0,26.7,25.57,23.15,40.95,44.15,45.72
2017-01-26,0,Mumbai Citywide,25.72,34.27,19.77,44.09,1.99,4.9548,25.72,(20.337195730729075+0j),(26.94135718480206+0j),2.600376344086019,0,26.41,26.11,23.88,41.6,41.73,47.78
2017-01-27,0,Mumbai Citywide,24.21,33.33,17.67,48.17,2.23,5.4792,24.21,(19.46423390024862+0j),(25.092573721152068+0j),1.090376344086021,0,25.72,26.7,23.91,44.09,40.95,42.89
2017-01-28,0,Mumbai Citywide,24.96,35.46,17.21,37.17,2.79,5.429,24.96,(18.841316971726634+0j),(25.53478543663998+0j),1.840376344086021,0,24.21,26.41,24.34,48.17,41.6,44.28
2017-01-29,0,Mumbai Citywide,25.58,35.92,17.72,31.28,2.86,5.3885,25.58,(18.610388805595353+0j),(26.049024191134432+0j),2.4603763440860185,0,24.96,25.72,25.57,37.17,44.09,44.15
2017-01-30,0,Mumbai Citywide,25.73,36.11,17.97,33.11,1.79,5.4055,25.73,(19.030231641853018+0j),(26.567448534163884+0j),2.6103763440860206,0,25.58,24.21,26.11,31.28,48.17,41.73
2017-01-31,0,Mumbai Citywide,25.59,35.42,18.63,33.59,1.87,5.4535,25.59,(18.972882105483702+0j),(26.397921796971723+0j),2.47037634408602,0,25.73,24.96,26.7,33.11,37.17,40.95
2017-02-01,0,Mumbai Citywide,25.74,36.59,17.31,31.11,1.78,5.4331,25.74,(18.774417876008265+0j),(26.502668368741503+0j),0.18780235988200644,0,25.59,25.58,26.41,33.59,31.28,41.6
2017-02-02,0,Mumbai Citywide,26.39,36.78,18.32,34.34,1.81,5.3275,26.39,(19.744227985673625+0j),(27.408768465027077+0j),0.8378023598820086,0,25.74,25.73,25.72,31.11,33.11,44.09
2017-02-03,0,Mumbai Citywide,26.19,35.61,18.96,42.15,1.82,5.1665,26.19,(20.542002292364486+0j),(27.496865113389738+0j),0.6378023598820093,0,26.39,25.59,24.21,34.34,33.59,48.17
2017-02-04,0,Mumbai Citywide,25.46,34.67,19.27,57.31,1.9,5.0863,25.46,(21.568437574337533+0j),(27.14195612919873+0j),-0.09219764011799114,0,26.19,25.74,24.96,42.15,31.11,37.17
2017-02-05,0,Mumbai Citywide,23.55,31.13,18.42,70.77,2.48,5.0002,23.55,(21.08847315126364+0j),(24.78676644932827+0j),-2.0021976401179913,0,25.46,26.39,25.58,57.31,34.34,31.28
2017-02-06,0,Mumbai Citywide,22.98,31.99,16.45,51.6,1.9,5.7818,22.98,(18.74721970342958+0j),(23.66546783993207+0j),-2.5721976401179916,0,23.55,26.19,25.73,70.77,42.15,33.11
2017-02-07,0,Mumbai Citywide,24.03,34.56,15.76,33.04,1.99,5.7658,24.03,(17.59750308508199+0j),(24.473735869411723+0j),-1.5221976401179909,0,22.98,25.46,25.59,51.6,57.31,33.59
2017-02-08,0,Mumbai Citywide,25.14,35.3,18.45,37.46,1.8,5.4115,25.14,(19.077845054497875+0j),(26.013380762986046+0j),-0.4121976401179914,0,24.03,23.55,25.74,33.04,70.77,31.11
2017-02-09,0,Mumbai Citywide,25.26,35.03,17.88,40.65,1.98,5.4775,25.26,(19.55836519728798+0j),(26.233451332404993+0j),-0.29219764011799043,0,25.14,22.98,26.39,37.46,51.6,34.34
2017-02-10,0,Mumbai Citywide,25.39,35.2,18.0,35.15,2.08,5.3834,25.39,(18.98829202990398+0j),(26.163278189599794+0j),-0.16219764011799143,0,25.26,24.03,26.19,40.65,33.04,42.15
2017-02-11,0,Mumbai Citywide,24.52,32.08,19.0,48.95,1.57,5.7106,24.52,(19.87643462528751+0j),(25.683685287503877+0j),-1.0321976401179924,0,25.39,25.14,25.46,35.15,37.46,57.31
2017-02-12,0,Mumbai Citywide,24.59,35.01,16.04,43.43,1.67,5.6578,24.59,(19.32030743646703+0j),(25.567178367842452+0j),-0.9621976401179921,0,24.52,25.26,23.55,48.95,40.65,70.77
2017-02-13,0,Mumbai Citywide,26.87,36.85,18.62,34.86,1.85,5.3762,26.536203323165232,(20.220663986373808+0j),(28.003041255828684+0j),1.317802359882009,0,24.59,25.39,22.98,43.43,35.15,51.6
2017-02-14,0,Mumbai Citywide,28.3,37.7,20.73,34.05,2.78,5.4329,27.536972261483193,(21.281226715914286+0j),(29.45837504058367+0j),2.7478023598820087,0,26.87,24.52,24.03,34.86,48.95,33.04
2017-02-15,0,Mumbai Citywide,28.59,37.38,21.91,34.81,2.64,5.0064,27.825298544653908,(21.619447622862772+0j),(29.886642425485+0j),3.037802359882008,0,28.3,24.59,25.14,34.05,43.43,37.46
2017-02-16,0,Mumbai Citywide,28.74,38.31,21.37,31.77,2.69,5.2855,27.761316058693012,(21.32122979667524+0j),(29.879852481025814+0j),3.1878023598820064,0,28.59,26.87,25.26,34.81,34.86,40.65
2017-02-17,0,Mumbai Citywide,29.25,39.24,21.91,30.19,2.47,5.279,28.094950383375544,(21.5182511676927+0j),(30.44695492720379+0j),3.697802359882008,0,28.74,28.3,25.39,31.77,34.05,35.15
2017-02-18,0,Mumbai Citywide,29.78,40.17,21.72,25.66,2.26,6.2498,28.2890719393299,(21.28335058962297+0j),(30.83650162601193+0j),4.227802359882009,0,29.25,28.59,24.52,30.19,34.81,48.95
2017-02-19,0,Mumbai Citywide,29.34,39.17,21.99,26.81,2.39,6.2839,27.980769091724174,(21.11170812020085+0j),(30.365971698918255+0j),3.787802359882008,0,29.78,28.74,24.59,25.66,31.77,43.43
2017-02-20,0,Mumbai Citywide,28.18,37.19,21.99,36.45,2.1,6.1543,27.58518371565319,(21.577332744169457+0j),(29.614483932304505+0j),2.6278023598820077,0,29.34,29.25,26.87,26.81,30.19,34.86
